,time,passenger_id,latitude,longitude,altitude,location,event
10713,1686934693453,passenger669,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10714,1686934693454,passenger670,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10715,1686934693455,passenger671,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10716,1686934693456,passenger672,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10717,1686934693457,passenger669,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10718,1686934693458,passenger670,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10719,1686934693459,passenger671,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10720,1686934693460,passenger672,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10721,1686934725000,passenger2325,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10722,1686934725001,passenger2325,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10723,1686934739000,passenger1104,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10724,1686934739001,passenger1104,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10725,1686934739002,passenger1101,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10726,1686934739003,passenger1102,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10727,1686934739004,passenger1103,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10728,1686934739005,passenger1104,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10729,1686934813000,passenger1105,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10730,1686934813001,passenger1105,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10731,1686934814000,passenger2326,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10732,1686934814001,passenger2326,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10733,1686934821904,passenger673,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10734,1686934821905,passenger674,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10735,1686934821906,passenger675,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10736,1686934821907,passenger676,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10737,1686934821908,passenger673,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10738,1686934821909,passenger674,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10739,1686934821910,passenger675,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10740,1686934821911,passenger676,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10741,1686934821912,passenger673,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10742,1686934821913,passenger674,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10743,1686934821914,passenger675,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10744,1686934821915,passenger676,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10745,1686934823000,passenger1106,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10746,1686934823001,passenger1106,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10747,1686934839449,passenger2040,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10748,1686934839450,passenger2042,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10749,1686934839451,passenger2041,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10750,1686934839452,passenger2043,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10751,1686934839453,passenger2040,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10752,1686934839454,passenger2042,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10753,1686934839455,passenger2041,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10754,1686934839456,passenger2043,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10755,1686934839457,passenger2040,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10756,1686934839458,passenger2042,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10757,1686934839459,passenger2041,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10758,1686934839460,passenger2043,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10759,1686934872000,passenger2327,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10760,1686934872001,passenger2327,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10761,1686934872002,passenger2324,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10762,1686934872003,passenger2325,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10763,1686934872004,passenger2326,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10764,1686934872005,passenger2327,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10765,1686934884000,passenger2328,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10766,1686934884001,passenger2328,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10767,1686934924413,passenger677,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10768,1686934924414,passenger678,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10769,1686934924415,passenger679,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10770,1686934924416,passenger680,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10771,1686934924417,passenger677,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10772,1686934924418,passenger678,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10773,1686934924419,passenger679,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10774,1686934924420,passenger680,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10775,1686934924421,passenger677,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10776,1686934924422,passenger678,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10777,1686934924423,passenger679,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10778,1686934924424,passenger680,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10779,1686934945000,passenger1107,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10780,1686934945001,passenger1107,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10781,1686934951449,passenger681,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10782,1686934951450,passenger682,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10783,1686934951451,passenger683,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10784,1686934951452,passenger684,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10785,1686934951453,passenger681,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10786,1686934951454,passenger682,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10787,1686934951455,passenger683,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10788,1686934951456,passenger684,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10789,1686934951457,passenger669,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10790,1686934951458,passenger670,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10791,1686934951459,passenger671,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10792,1686934951460,passenger672,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10793,1686934951461,passenger681,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10794,1686934951462,passenger682,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10795,1686934951463,passenger683,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10796,1686934951464,passenger684,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10797,1686934989967,passenger2040,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
10798,1686934989968,passenger2042,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
10799,1686934989969,passenger2041,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
10800,1686934989970,passenger2043,33.9473995910249,-118.374275130822,0.0,LAX_GATE,fato_arrival
10801,1686934993000,passenger2329,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10802,1686934993001,passenger2329,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10803,1686935016000,passenger2330,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10804,1686935016001,passenger2330,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10805,1686935063000,passenger1108,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10806,1686935063001,passenger1108,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10807,1686935063002,passenger1105,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10808,1686935063003,passenger1106,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10809,1686935063004,passenger1107,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10810,1686935063005,passenger1108,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10811,1686935099000,passenger1109,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10812,1686935099001,passenger1109,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10813,1686935115000,passenger2331,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10814,1686935115001,passenger2331,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10815,1686935115002,passenger2328,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10816,1686935115003,passenger2329,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10817,1686935115004,passenger2330,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10818,1686935115005,passenger2331,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10819,1686935122000,passenger1110,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10820,1686935122001,passenger1110,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10821,1686935123000,passenger1111,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10822,1686935123001,passenger1111,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10823,1686935127000,passenger2332,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10824,1686935127001,passenger2332,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10825,1686935165000,passenger2333,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10826,1686935165001,passenger2333,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10827,1686935213000,passenger2334,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10828,1686935213001,passenger2334,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10829,1686935224000,passenger2335,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10830,1686935224001,passenger2335,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10831,1686935224002,passenger2332,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10832,1686935224003,passenger2333,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10833,1686935224004,passenger2334,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10834,1686935224005,passenger2335,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10835,1686935248967,passenger685,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10836,1686935248968,passenger686,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10837,1686935248969,passenger687,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10838,1686935248970,passenger688,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10839,1686935248971,passenger685,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10840,1686935248972,passenger686,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10841,1686935248973,passenger687,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10842,1686935248974,passenger688,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10843,1686935248975,passenger677,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10844,1686935248976,passenger678,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10845,1686935248977,passenger679,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10846,1686935248978,passenger680,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10847,1686935248979,passenger685,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10848,1686935248980,passenger686,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10849,1686935248981,passenger687,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10850,1686935248982,passenger688,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10851,1686935281000,passenger2336,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10852,1686935281001,passenger2336,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10853,1686935303000,passenger2337,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10854,1686935303001,passenger2337,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10855,1686935309000,passenger2338,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10856,1686935309001,passenger2338,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10857,1686935311000,passenger2339,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10858,1686935311001,passenger2339,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10859,1686935311002,passenger2336,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10860,1686935311003,passenger2337,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10861,1686935311004,passenger2338,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10862,1686935311005,passenger2339,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10863,1686935317000,passenger2340,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10864,1686935317001,passenger2340,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10865,1686935336000,passenger2341,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10866,1686935336001,passenger2341,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10867,1686935355000,passenger2342,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10868,1686935355001,passenger2342,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10869,1686935378000,passenger2343,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10870,1686935378001,passenger2343,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10871,1686935378002,passenger2340,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10872,1686935378003,passenger2341,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10873,1686935378004,passenger2342,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10874,1686935378005,passenger2343,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10875,1686935383000,passenger2345,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10876,1686935383001,passenger2345,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10877,1686935383002,passenger2344,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10878,1686935383003,passenger2344,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10879,1686935416000,passenger2346,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10880,1686935416001,passenger2346,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10881,1686935416940,passenger673,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10882,1686935416941,passenger674,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10883,1686935416942,passenger675,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10884,1686935416943,passenger676,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10885,1686935502000,passenger2347,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10886,1686935502001,passenger2347,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10887,1686935502002,passenger2345,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10888,1686935502003,passenger2344,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10889,1686935502004,passenger2346,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10890,1686935502005,passenger2347,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10891,1686935507000,passenger2348,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10892,1686935507001,passenger2348,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10893,1686935509000,passenger1112,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10894,1686935509001,passenger1112,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10895,1686935509002,passenger1109,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10896,1686935509003,passenger1110,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10897,1686935509004,passenger1111,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10898,1686935509005,passenger1112,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10899,1686935535000,passenger2349,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10900,1686935535001,passenger2349,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10901,1686935540000,passenger2350,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10902,1686935540001,passenger2350,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10903,1686935549000,passenger1113,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10904,1686935549001,passenger1113,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10905,1686935556000,passenger2351,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10906,1686935556001,passenger2351,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10907,1686935556002,passenger2348,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10908,1686935556003,passenger2349,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10909,1686935556004,passenger2350,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10910,1686935556005,passenger2351,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10911,1686935585458,passenger681,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10912,1686935585459,passenger682,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10913,1686935585460,passenger683,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10914,1686935585461,passenger684,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,fato_arrival
10915,1686935637000,passenger2352,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10916,1686935637001,passenger2352,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10917,1686935670931,passenger689,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10918,1686935670932,passenger690,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10919,1686935670933,passenger691,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10920,1686935670934,passenger692,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10921,1686935670935,passenger689,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10922,1686935670936,passenger690,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10923,1686935670937,passenger691,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10924,1686935670938,passenger692,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,boarding_start
10925,1686935670939,passenger689,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10926,1686935670940,passenger690,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10927,1686935670941,passenger691,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10928,1686935670942,passenger692,34.0456464800559,-118.267103118905,203.3,DTLA_GATE,boarding_gate
10929,1686935696000,passenger2353,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10930,1686935696001,passenger2353,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10931,1686935701000,passenger2354,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10932,1686935701001,passenger2354,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10933,1686935715000,passenger1114,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10934,1686935715001,passenger1114,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10935,1686935716000,passenger2355,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10936,1686935716001,passenger2355,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10937,1686935716002,passenger2352,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10938,1686935716003,passenger2353,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10939,1686935716004,passenger2354,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10940,1686935716005,passenger2355,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10941,1686935746000,passenger2356,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10942,1686935746001,passenger2356,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10943,1686935758000,passenger2357,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10944,1686935758001,passenger2357,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10945,1686935769000,passenger2358,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10946,1686935769001,passenger2358,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10947,1686935800000,passenger1115,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10948,1686935800001,passenger1115,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10949,1686935857000,passenger1116,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10950,1686935857001,passenger1116,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10951,1686935857002,passenger1113,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10952,1686935857003,passenger1114,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10953,1686935857004,passenger1115,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10954,1686935857005,passenger1116,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,passenger_consolidation
10955,1686935859458,passenger2044,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10956,1686935859459,passenger2045,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10957,1686935859460,passenger2046,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10958,1686935859461,passenger2047,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,flight_assignment
10959,1686935859462,passenger2044,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10960,1686935859463,passenger2045,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10961,1686935859464,passenger2046,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10962,1686935859465,passenger2047,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,boarding_start
10963,1686935859466,passenger2044,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10964,1686935859467,passenger2045,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10965,1686935859468,passenger2046,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10966,1686935859469,passenger2047,33.9473995910249,-118.374275130822,0.0,LAX_GATE,boarding_gate
10967,1686935867000,passenger2359,33.9473393894643,-118.373647676473,0.0,LAX_ENTRANCE,vertiport_entrance
10968,1686935867001,passenger2359,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,enter_waiting_room
10969,1686935867002,passenger2356,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10970,1686935867003,passenger2357,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10971,1686935867004,passenger2358,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10972,1686935867005,passenger2359,33.9471955065246,-118.37445960086,0.0,LAX_ROOM,passenger_consolidation
10973,1686935868000,passenger1117,34.0451687891313,-118.267117147371,203.3,DTLA_ENTRANCE,vertiport_entrance
10974,1686935868001,passenger1117,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,enter_waiting_room
10975,1686935882431,passenger693,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10976,1686935882432,passenger694,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10977,1686935882433,passenger695,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
10978,1686935882434,passenger696,34.0454786058159,-118.267186139885,203.3,DTLA_ROOM,flight_assignment
